leiden_0_4,marker_direction,marker_rank,gene,scores,logfoldchanges,pvals_adj,pct_nz_group,pct_nz_reference
3,up,2,CD3D,181.31236,4.2734103,0.0,0.6808493394926656,0.1172742740255023
3,up,3,HSPA6,166.4404,4.946502,0.0,0.4108922927303671,0.0493892064463094
3,up,4,GZMK,140.45097,3.517369,0.0,0.6733122619337061,0.1741287350169187
3,up,5,HSPA1A,136.40244,4.468908,0.0,0.5689277899343544,0.1498021372995087
3,up,6,DNAJB1,135.08427,4.22197,0.0,0.7575978604424994,0.30255150483983
3,up,7,HBG2,129.43263,5.042257,0.0,0.1185671448253505,0.0049609053891299
3,up,8,H2AC19,127.1929,3.9827683,0.0,0.1915066050733447,0.0164630688154364
3,up,9,CD3G,124.70922,2.9828517,0.0,0.4034362590161277,0.0735087014981488
3,up,10,HSPD1,117.76352,3.1744804,0.0,0.6578328875921874,0.2436196448029975
3,up,11,HSPH1,117.23968,3.2684698,0.0,0.5529621525245157,0.1721182460634562
3,up,12,XCL1,116.646225,3.1055446,0.0,0.6536996515114677,0.2053534445952576
3,up,13,DNAJB4,116.41838,3.209364,0.0,0.324823729637734,0.0583232968195402
3,up,14,HSP90AA1,113.50018,2.6246939,0.0,0.9338682227084852,0.7552779317771958
3,up,15,HSPE1,113.35686,2.9679785,0.0,0.7572736850636195,0.3672949842920593
3,up,16,IL23R,105.24859,3.9390433,0.0,0.1292649323283896,0.0108649244553199
3,up,17,TRAT1,103.660095,3.0959208,0.0,0.2133884431477429,0.0311673580709501
3,up,18,ID3,103.30287,3.0053823,0.0,0.3082097414701353,0.0643866256284769
3,up,19,CXCR6,102.22908,3.0472527,0.0,0.2039063133155036,0.0289688836210467
3,up,20,DNAJA4,100.97279,3.2168121,0.0,0.224896669097982,0.0369885360709119
3,up,21,BAG3,98.504486,3.4421086,0.0,0.1953967096199043,0.0295615158640641
3,up,22,NR4A1,96.90376,2.6366825,0.0,0.4456601021152443,0.1389595162081732
3,up,23,IFNG,96.66648,2.8249543,0.0,0.4903152605559607,0.16934307034481
3,up,24,MT-ND3,95.25158,2.8925161,0.0,0.9893832563416808,0.6185200762137809
3,up,25,MT-CO1,92.05177,2.9911003,0.0,0.99862225463976,0.7069529144124338
3,up,26,KLRB1,90.34721,2.141114,0.0,0.8640894724045709,0.6562669266601668
3,up,27,TNFSF14,90.08514,2.4116015,0.0,0.3543236891158116,0.0983291594180733
3,up,28,SLC4A10,89.7879,3.35085,0.0,0.1176756625334305,0.0125440491438694
3,up,29,HSPB1,89.00819,2.5982075,0.0,0.5338358051705973,0.2242858144232668
3,up,30,SERPINH1,86.509155,3.2990215,0.0,0.1667071885890266,0.0273757861935804
3,up,31,LINC01871,85.995094,2.3189745,0.0,0.3336575087122133,0.092769249396216
3,up,32,DNAJA1,80.89565,2.055939,0.0,0.6716913850393063,0.3550472512696986
3,up,33,CA2,79.16255,3.1751833,0.0,0.1030877704838317,0.012371994621703
3,up,34,FKBP4,78.69757,2.3404274,0.0,0.2907042710106167,0.0845424942807802
3,up,35,HSP90AB1,78.63854,1.88121,0.0,0.8423697220196126,0.5915138886233726
3,up,36,MT-CO3,78.48789,2.5820813,0.0,0.9957857200745605,0.6932968832641929
3,up,37,CD27,78.48608,2.2302248,0.0,0.2677688629548586,0.071941093629522
3,up,38,MT-ND4,78.33894,2.4343176,0.0,0.9840343625901612,0.6569742619179618
3,up,39,ZFAND2A,77.65538,2.4389453,0.0,0.3637247751033309,0.13202635620384
3,up,40,CMC1,77.19558,2.0127158,0.0,0.8010373612124159,0.5248746232324584
3,up,41,LDB2,76.87742,2.175172,0.0,0.224653537563822,0.0536459627724993
3,up,42,PLIN2,76.57235,2.0624833,0.0,0.3561066536996515,0.1187749718021755
3,up,43,CHORDC1,76.396416,2.0212321,0.0,0.3890914985006888,0.1385612418513066
3,up,44,CD8A,74.33547,2.04228,0.0,0.3921711646000486,0.1451279894473226
3,up,45,AIF1,72.26348,1.9885408,0.0,0.3387632709295729,0.1168473239149413
3,up,46,AQP3,72.1404,2.615206,0.0,0.1517140773158278,0.0303835541366367
3,up,47,KLRC1,70.43966,1.9201007,0.0,0.6518356430829079,0.3278976849108184
3,up,48,MIR181A1HG,70.16839,2.038947,0.0,0.2201961261042223,0.0585527028490954
3,up,49,PPP1R15A,69.11766,1.8571384,0.0,0.687738066293865,0.4392902432341152
3,up,50,TNFSF9,68.33703,2.516149,0.0,0.1340465191668692,0.0262287560458047
3,down,1,GNLY,-128.3011,-4.802751,0.0,0.4057865305130075,0.8519662008449789
3,down,2,GZMB,-93.855515,-2.7065835,0.0,0.4764567631088419,0.7733372842149534
3,down,3,FGFBP2,-90.69757,-4.2327433,0.0,0.1067347434962314,0.5177534777316841
3,down,4,S100A6,-79.65264,-2.45645,0.0,0.3286327903395737,0.6745238231789303
3,down,5,SPON2,-78.516785,-3.210159,0.0,0.174001134613826,0.4965366061926883
3,down,6,IGFBP7,-73.71125,-4.6788993,0.0,0.0316881432855174,0.3556494420972809
3,down,7,CD74,-71.59811,-1.9719318,0.0,0.5660102115244348,0.7478636563497677
3,down,8,PRF1,-70.87318,-1.4143417,0.0,0.7107545181943431,0.79239710183716
3,down,9,B2M,-65.8109,-0.3063351,0.0,0.99991895615528,0.9903617605638292
3,down,10,ANXA1,-65.08065,-2.0883055,0.0,0.2719831428802982,0.5696788952825199
3,down,11,HLA-DPB1,-61.474483,-2.9697762,0.0,0.0845287300429532,0.3492324456594467
3,down,12,FCGR3A,-60.867275,-1.8210522,0.0,0.3557824783207715,0.556207663435865
3,down,13,HLA-DPA1,-60.46601,-2.9380808,0.0,0.0857443877137531,0.3435642050125218
3,down,14,S100A4,-60.327477,-1.3713075,0.0,0.6520787746170679,0.7730823886265589
3,down,15,AHNAK,-60.223747,-2.1866796,0.0,0.2106329524272631,0.4539786015153543
3,down,16,ZFP36L2,-59.253864,-1.2966008,0.0,0.638544452548829,0.7604809879753006
3,down,17,LGALS1,-57.09864,-1.8779988,0.0,0.3638868627927709,0.5438611583730014
3,down,18,SYNE2,-56.044506,-2.0485833,0.0,0.2321906151227814,0.4442065418952761
3,down,19,ITGAX,-55.094906,-4.090608,0.0,0.024799416484318,0.2364411477948345
3,down,20,ZEB2,-55.011257,-1.8970746,0.0,0.2471026825512602,0.4560305110019308
3,down,21,PRSS23,-52.609154,-3.5590522,0.0,0.0354972039873571,0.2351826008271361
3,down,22,HLA-DRA,-52.156902,-2.8721428,0.0,0.0863116946267931,0.2923301917452063
3,down,23,C1orf162,-50.611004,-2.515696,0.0,0.0802334062727935,0.2824912220331746
3,down,24,HLA-DRB1,-50.537884,-2.6918187,0.0,0.0783693978442337,0.2789258699905051
3,down,25,TXNIP,-50.219505,-1.1452942,0.0,0.6315746819029094,0.6824478897831476
3,down,26,GNPTAB,-49.966236,-1.7356696,0.0,0.2278952913526217,0.4180032754083109
3,down,27,FCRL6,-49.6824,-2.9955535,0.0,0.0476537806953561,0.23617987981673
3,down,28,ADGRG1,-45.285305,-2.0059536,0.0,0.1325877299619094,0.3039948511091144
3,down,29,AKR1C3,-45.236843,-4.1539087,0.0,0.0139395412918388,0.1659179108757575
3,down,30,KLF2,-43.283783,-1.5069637,0.0,0.2794391765945376,0.430658841372103
3,down,31,CX3CR1,-42.631374,-2.2787707,0.0,0.0879325715211929,0.2447921645096127
3,down,32,LYZ,-42.079628,-3.3429744,0.0,0.0272307318259178,0.1678105106195874
3,down,33,IGKC,-41.41241,-3.4334812,0.0,0.0265013372234378,0.1641368279518502
3,down,34,TSC22D3,-41.05169,-0.8844305,0.0,0.6334386903314694,0.7011381088021819
3,down,35,S100A9,-40.49586,-2.865732,0.0,0.0383337385525569,0.17547968163541
3,down,36,KLRF1,-38.357113,-1.0084287,0.0,0.4354485776805251,0.5191044243501756
3,down,37,S100A8,-38.318977,-2.933144,0.0,0.0324175378879974,0.1568563727083293
3,down,38,NEAT1,-37.88026,-0.8153786,0.0,0.5895939703379528,0.6309239327840334
3,down,39,IGF2R,-37.87432,-1.8464376,0.0,0.1018721128130318,0.2408667724483358
3,down,40,PTGER2,-37.439297,-1.7006661,1.0136279993695084e-305,0.1049517789123916,0.2471085281691487
3,down,41,SERPINB9,-37.43293,-2.0888486,1.2794301548419346e-305,0.0645919442418348,0.1970757103621429
3,down,42,PTGDS,-36.900196,-4.169649,5.013851102549165e-297,0.0107788313477591,0.1180548917649607
3,down,43,HIPK2,-35.94207,-1.699273,7.0863781490206e-282,0.1378555798687089,0.2628355859730957
3,down,44,SYNGR1,-35.639946,-2.5538914,3.4591992118966737e-277,0.036712861658157,0.1499359574834158
3,down,45,TNFRSF18,-35.099957,-1.8540722,6.785426805740216e-269,0.0802334062727935,0.2042414625908862
3,down,46,HLA-DRB5,-34.541676,-2.6113524,1.891365636574153e-260,0.0313639679066374,0.1383605115754459
3,down,47,LAIR2,-34.239243,-2.4764433,6.182543076040268e-256,0.036955993192317,0.1441084070937442
3,down,48,CD226,-34.23678,-1.9395257,6.694284016766709e-256,0.0688062241672745,0.1855066368438828
3,down,49,CEBPB,-34.030674,-1.6512276,7.575564901864249e-253,0.0968473944403922,0.2198793069388951
3,down,50,ASCL2,-34.004704,-4.0948133,1.8165575180717104e-252,0.0081854283167193,0.1001612214596595
4,up,1,KRT81,325.9667,5.676767,0.0,0.5356391768063692,0.0225660541117954
4,up,2,SPINK2,296.42,5.9397774,0.0,0.4474237644584647,0.0197486355215061
4,up,3,IGFBP2,274.43552,4.9359007,0.0,0.429885834459967,0.0230934855540533
4,up,4,CAPG,273.96915,4.6793613,0.0,0.7600270392068499,0.1237327458147647
4,up,5,COTL1,264.91464,5.150143,0.0,0.9365705272645336,0.2906781499841436
4,up,6,KRT86,263.36307,4.4772444,0.0,0.5171623854589155,0.0461702802396808
4,up,7,LINC00996,251.45311,4.2392774,0.0,0.4700691001952831,0.0405354430591023
4,up,8,TNFRSF18,244.10545,4.1243644,0.0,0.7522908216914526,0.1504181062540684
4,up,9,KLRC1,226.45355,4.13852,0.0,0.8781733513594713,0.292327207784621
4,up,10,XCL1,226.29112,4.5071173,0.0,0.7349782184167042,0.1767429439353729
4,up,11,SPP1,226.22546,3.668542,0.0,0.3906789845275649,0.0329077161884732
4,up,12,B3GNT7,224.96179,3.8832495,0.0,0.5618897401231786,0.0874968704621701
4,up,13,RGS1,214.31256,3.9933105,0.0,0.826686194982725,0.2547460484369002
4,up,14,RNASE1,213.97484,4.1156735,0.0,0.3070452155625657,0.0213776642798724
4,up,15,ITGAD,213.036,3.5048156,0.0,0.4263181613339342,0.0486972777193597
4,up,16,XCL2,205.96222,4.09435,0.0,0.8083971759050623,0.2725718959157445
4,up,17,GNLY,201.18434,3.339424,0.0,0.9868559411146162,0.8215979837430941
4,up,18,KIR2DL4,193.90509,3.3069448,0.0,0.4495268138801261,0.0692203695358269
4,up,19,ACY3,193.11244,5.25689,0.0,0.1777452305843473,0.0057650259543004
4,up,20,TRDC,192.64845,3.458179,0.0,0.8972134595162986,0.4003137883264066
4,up,21,CD9,191.68062,3.6562018,0.0,0.3272495117920985,0.035357935673393
4,up,22,ADGRG3,185.56258,3.4267182,0.0,0.3229683040408592,0.0369135246106854
4,up,23,IFI44L,180.52074,3.136271,0.0,0.4473862100045065,0.0785806085490628
4,up,24,SRGAP3,177.4174,3.2362764,0.0,0.2976566020730058,0.0338858010782301
4,up,25,TNFRSF4,176.56688,3.1946242,0.0,0.3688974012317861,0.0558609984477492
4,up,26,BCO2,171.73755,3.5889382,0.0,0.234790446146913,0.0212174319429839
4,up,27,NR4A2,170.87093,3.0953584,0.0,0.8304040859245907,0.3660307445796404
4,up,28,LUM,170.8652,4.368909,0.0,0.1642256271593811,0.0079615442391467
4,up,29,PRMT9,169.93726,2.9769504,0.0,0.4851659906864954,0.1087810658788576
4,up,30,PLP2,168.34593,2.828754,0.0,0.6222021931801112,0.1812695074524727
4,up,31,SPTSSB,166.868,3.299778,0.0,0.278240949376596,0.0341762221888404
4,up,32,ID3,164.95299,3.1259933,0.0,0.3287141354964699,0.0509338540884282
4,up,33,MAFF,164.67976,2.771696,0.0,0.5818311551750037,0.1560829869978135
4,up,34,AREG,163.66093,3.1053846,0.0,0.7235992188673577,0.2515213726570193
4,up,35,CXCL8,162.48053,3.0748012,0.0,0.2646837914976716,0.0318929113881795
4,up,36,C15orf48,161.91531,4.1286225,0.0,0.1652020429622953,0.0101714152187338
4,up,37,KIR2DL3,160.4032,2.8080716,0.0,0.4529818236442842,0.098990202460234
4,up,38,TMSB4X,158.2778,1.3832959,0.0,0.9992864653747936,0.969098526196318
4,up,39,C1QA,156.92749,2.8493423,0.0,0.3209028090731561,0.0512109225042979
4,up,40,PTP4A1,156.09903,2.664651,0.0,0.4496019227880427,0.1009897684976549
4,up,41,CSF1,153.7175,3.0376203,0.0,0.2821841670422112,0.0426651978702451
4,up,42,CCL3,153.6774,3.0823529,0.0,0.8396424815983176,0.3420493048253301
4,up,43,CCL4,144.21448,3.070292,0.0,0.9449827249511792,0.5572112897034033
4,up,44,KIR2DL1,143.70418,2.5272841,0.0,0.3737043713384407,0.0801395356600404
4,up,45,PHLDA1,143.05612,2.5063777,0.0,0.4420534775424365,0.1146228698279171
4,up,46,RPS19,141.46983,2.0006819,0.0,0.9733738921436084,0.8056014554437267
4,up,47,DCN,141.24266,3.664636,0.0,0.1463872615292173,0.0115567572980822
4,up,48,ZFHX3,138.52702,2.6016233,0.0,0.267575484452456,0.0460067097291072
4,up,49,EPAS1,137.70287,2.6580446,0.0,0.2435030794652245,0.0385258625006259
4,up,50,CCL3L3,137.58264,2.696294,0.0,0.2620549797205949,0.0449685377130172
4,down,1,FGFBP2,-156.2399,-8.140527,0.0,0.0099143758449752,0.5459649825580425
4,down,2,FCGR3A,-152.84555,-4.8349686,0.0,0.0878023133543638,0.5895882362759335
4,down,3,TXNIP,-150.61458,-3.425559,0.0,0.3420459666516449,0.7106103850583346
4,down,4,SPON2,-147.65717,-6.247111,0.0,0.0310950878774222,0.524624038188707
4,down,5,SYNE2,-113.97639,-3.4848883,0.0,0.1240423614240649,0.4639327024185068
4,down,6,MT-ND4L,-112.01577,-3.3297,0.0,0.2033573681838666,0.5166224358653381
4,down,7,KLF2,-110.636826,-3.4171705,0.0,0.1195733814030344,0.4520821858361291
4,down,8,S1PR5,-108.0726,-6.6139793,0.0,0.0063467027189424,0.330552634653581
4,down,9,ZEB2,-105.54954,-2.865427,0.0,0.1649016073306294,0.4733029559527982
4,down,10,CD74,-105.40807,-1.8716996,0.0,0.6327174402884183,0.7506083821541235
4,down,11,PPP2R5C,-105.262184,-2.696766,0.0,0.1949827249511792,0.4884449117887603
4,down,12,SYNE1,-104.5141,-3.7690167,0.0,0.0728180862250263,0.3843306127217799
4,down,13,MT-ATP8,-103.10264,-4.5763803,0.0,0.0376671173201141,0.3470632417004656
4,down,14,KLRF1,-102.29455,-2.3805323,0.0,0.2582619798708127,0.5388446580875603
4,down,15,ADGRG1,-100.697754,-4.7231426,0.0,0.0262881177707676,0.3216196818720478
4,down,16,RPS4Y1,-98.09071,-5.5422835,0.0,0.0106279104701817,0.2938661058534875
4,down,17,PRF1,-95.166626,-0.9777585,0.0,0.8058810274898603,0.7878356950912156
4,down,18,AHNAK,-93.55512,-2.3973212,0.0,0.21267087276551,0.4654048370136698
4,down,19,TGFBR3,-92.99793,-5.3902864,0.0,0.012242751990386,0.2720978752524494
4,down,20,MT-CO2,-92.95986,-1.8952187,0.0,0.5398077211957338,0.7263966084155359
4,down,21,CX3CR1,-92.03895,-6.446014,0.0,0.0066095838966501,0.2595029459382771
4,down,22,CEP78,-91.804016,-3.8360887,0.0,0.0455911071053026,0.3068749687046217
4,down,23,UTRN,-91.58912,-2.3531199,0.0,0.2164263181613339,0.4596431492330546
4,down,24,ATM,-90.75034,-2.4484298,0.0,0.1732386961093585,0.4261278854338791
4,down,25,PRSS23,-86.34051,-4.9844832,0.0,0.0143833558660057,0.2465842137766428
4,down,26,LINC00861,-84.97017,-3.8928628,0.0,0.0297806819888838,0.2632583913341011
4,down,27,CLIC3,-84.46242,-2.084199,0.0,0.2481973862100045,0.4699914876571028
4,down,28,MT-ND6,-83.80051,-3.4095478,0.0,0.0509238395673726,0.284776258908751
4,down,29,HLA-B,-82.30021,-0.16111796,0.0,0.9574508036653148,0.872204696810375
4,down,30,HSP90AA1,-82.26367,-0.9760456,0.0,0.735879525311702,0.7643583195633669
4,down,31,MT-CYB,-79.5869,-1.6047237,0.0,0.5140829202343398,0.6883347520571496
4,down,32,GBP5,-78.822174,-2.8208733,0.0,0.0721421060537779,0.2903777143524778
4,down,33,MAPRE2,-77.98513,-2.213363,0.0,0.1625732311852185,0.3716155091549413
4,down,34,ZBTB16,-77.35541,-3.0134776,0.0,0.0556932552200691,0.2663228347770934
4,down,35,PDE4D,-76.54257,-2.8517637,0.0,0.0718792248760703,0.2813613072288151
4,down,36,SPOCK2,-75.970924,-3.4288418,0.0,0.0353762956286615,0.2351476307312269
4,down,37,CLEC2D,-75.75821,-2.795228,0.0,0.0698137299083671,0.2768347437117153
4,down,38,CXCR4,-74.735016,-1.6721768,0.0,0.3676205497972059,0.5650192779530319
4,down,39,CCL5,-73.6094,-1.4795021,0.0,0.6160432627309599,0.6777694323435648
4,down,40,MT-ATP6,-73.41466,-1.5431334,0.0,0.5140829202343398,0.6914459299317344
4,down,41,H1-4,-73.21876,-2.7103095,0.0,0.0827324620700015,0.2792415669387278
4,down,42,AKR1C3,-72.89008,-6.716238,0.0,0.0025912573231185,0.1741758883714719
4,down,43,PREX1,-72.0289,-2.431146,0.0,0.0813053928195884,0.2805000584180395
4,down,44,LYAR,-71.85371,-2.5726235,0.0,0.0868634520054078,0.2767412748485304
4,down,45,GSAP,-71.85249,-3.6312776,0.0,0.0306068799759651,0.2102949276450853
4,down,46,AOAH,-71.46119,-1.8720548,0.0,0.2138350608382154,0.396678517183249
4,down,47,MTSS1,-71.388374,-3.4879432,0.0,0.0314706324170046,0.211005958640028
4,down,48,KLRG1,-71.144135,-4.2416224,0.0,0.0158104251164188,0.1879658838649374
4,down,49,GZMH,-70.392525,-1.5219132,0.0,0.3898903409944419,0.5252683057099461
4,down,50,ARID5B,-70.29024,-2.9102666,0.0,0.0545666216013219,0.2371905930265551
5,up,1,IL2RA,268.99622,5.938904,0.0,0.6177172400079539,0.0315593021968462
5,up,2,IRF4,254.47829,6.094678,0.0,0.7230065619407436,0.0567162762743764
5,up,3,CCR7,252.74754,6.0664573,0.0,0.6065818254126069,0.0370980751893969
5,up,4,H1-5,251.56989,6.7254767,0.0,0.8137800755617419,0.0734496338589526
5,up,5,TOX2,236.3994,5.355674,0.0,0.6823424139988069,0.0570673920951492
5,up,6,HELLS,233.06767,5.738329,0.0,0.8148737323523564,0.0932734433074477
5,up,7,TYMS,229.57812,6.103626,0.0,0.8289918472857427,0.0972147974757619
5,up,8,TK1,227.98566,5.4441295,0.0,0.7062040167031219,0.067882392016069
5,up,9,YBX3,224.44958,5.1379676,0.0,0.7202227082919069,0.07360779413858
5,up,10,IL12RB2,220.81015,5.201252,0.0,0.7467687413004573,0.0847580938523099
5,up,11,CDK1,219.7863,5.1764326,0.0,0.6227878305826208,0.0541635693611906
5,up,12,GNA15,217.98479,4.7986155,0.0,0.5650228673692583,0.0433960175241589
5,up,13,CENPJ,216.42294,4.6788006,0.0,0.6516206005170014,0.0609960934410932
5,up,14,ATAD5,215.73996,4.755155,0.0,0.6962616822429907,0.0721495563604156
5,up,15,MKI67,213.20976,5.15816,0.0,0.7531318353549413,0.0867445869644297
5,up,16,CENPM,209.52243,4.8180985,0.0,0.7044143965002982,0.0788175937495057
5,up,17,TOP2A,209.0097,4.858377,0.0,0.6421753827798767,0.0635867588213896
5,up,18,ASF1B,206.91759,4.779511,0.0,0.6230861006164248,0.0624037199297768
5,up,19,CENPU,205.49097,4.5716677,0.0,0.6493338635911712,0.0679583089502902
5,up,20,OSBP2,202.14404,5.750806,0.0,0.2068005567707297,0.0036471760482072
5,up,21,TPX2,201.92534,4.695182,0.0,0.614237422946908,0.0623056605564078
5,up,22,NUSAP1,200.89401,4.607268,0.0,0.6272618810896798,0.0653043794581428
5,up,23,HMMR,195.31999,4.595824,0.0,0.4723603102008351,0.0376769418128331
5,up,24,MCM7,194.43465,5.0855527,0.0,0.8334658977928018,0.1469245733626457
5,up,25,AURKB,191.67311,4.5577006,0.0,0.4934380592563134,0.0437155012890062
5,up,26,PCLAF,189.43105,4.0939493,0.0,0.6194074368661762,0.0699258228288547
5,up,27,NPDC1,188.78821,4.5855618,0.0,0.3218333664744482,0.0165277492210606
5,up,28,CENPP,186.57047,4.018468,0.0,0.5691986478425134,0.0606576304426906
5,up,29,SLC7A11,185.66965,5.2086563,0.0,0.2342413998806919,0.0077150584402233
5,up,30,CD70,185.52924,4.5809374,0.0,0.3736329290117319,0.0249197336580891
5,up,31,UBE2C,185.32823,4.2659864,0.0,0.5147146550009942,0.0503993547060591
5,up,32,MYC,183.47545,4.511707,0.0,0.571286538079141,0.0674458696442975
5,up,33,SNCA,183.43578,4.603623,0.0,0.2880294293100019,0.0136555585430275
5,up,34,ITM2C,182.50124,4.534324,0.0,0.6137403062239014,0.0795989055308649
5,up,35,RRM2,181.9199,4.1610966,0.0,0.5982302644660966,0.0716719123159409
5,up,36,TIFA,181.63742,4.1736073,0.0,0.6016106581825412,0.0757967324086229
5,up,37,VLDLR,181.26784,4.694697,0.0,0.2432889242394114,0.0091606433960175
5,up,38,RNF208,180.47145,5.656328,0.0,0.1710081527142573,0.003299223433027
5,up,39,PFKFB3,180.00484,4.239086,0.0,0.6100616424736528,0.0785582108909168
5,up,40,ELL2,179.73715,4.275393,0.0,0.7311592761980513,0.1179211412845777
5,up,41,CD68,177.06279,3.8950279,0.0,0.4616225889838934,0.0429278630964619
5,up,42,ELOVL4,176.06276,5.7719584,0.0,0.1496321336249751,0.0023123032881522
5,up,43,VCAM1,175.57306,5.4365644,0.0,0.1998409226486379,0.0060448858873582
5,up,44,CCDC34,175.4022,3.934299,0.0,0.4556571883078146,0.0432916317396049
5,up,45,AHR,175.18753,3.9763079,0.0,0.5814277192284748,0.07277587106774
5,up,46,NUF2,173.96136,4.031691,0.0,0.4512825611453569,0.043569993831749
5,up,47,CCNB1,173.69301,4.278827,0.0,0.4215549811095645,0.0382241763803438
5,up,48,CENPE,173.09296,4.0442376,0.0,0.4716643467886259,0.0483590870988659
5,up,49,AIF1,172.37634,4.384976,0.0,0.6608669715649235,0.1082006104986793
5,up,50,CDC20,171.92792,4.292245,0.0,0.4107178365480214,0.037041137488731
5,down,1,MALAT1,-147.86777,-8.761444,0.0,0.1744879697753032,0.934626030018821
5,down,2,HLA-B,-130.69159,-6.4768248,0.0,0.1429707695366872,0.9025859205719076
5,down,3,ACTB,-117.1043,-5.092778,0.0,0.5118313780075562,0.9453018488936688
5,down,4,RPS19,-108.17972,-5.3832946,0.0,0.1714058460926625,0.8399101649611717
5,down,5,NKG7,-102.76763,-1.7183014,0.0,0.9114137999602306,0.8974615275119806
5,down,6,B2M,-101.6708,-1.4468305,0.0,0.9736528136806524,0.9912663893589764
5,down,7,NEAT1,-100.68472,-4.808206,0.0,0.0769536687214157,0.6469356445822196
5,down,8,TXNIP,-96.14758,-3.8283205,0.0,0.3198448995824219,0.6919986714536511
5,down,9,ZFP36,-93.89246,-3.3599093,0.0,0.3979916484390535,0.7173106426052162
5,down,10,KLRF1,-92.46901,-5.914564,0.0,0.0255517995625372,0.5315419045660873
5,down,11,FTL,-92.04559,-2.111931,0.0,0.729767349373633,0.8816043778765401
5,down,12,RPS26,-89.7829,-4.0125446,0.0,0.1640485185921654,0.733389216632135
5,down,13,SPON2,-83.52478,-4.974004,0.0,0.0738715450387751,0.4973951001945371
5,down,14,FGFBP2,-83.41011,-4.6889806,0.0,0.1049910518989858,0.5148433422430291
5,down,15,BTG1,-81.14512,-1.4468102,0.0,0.8083117916086697,0.8636152276717225
5,down,16,IFITM1,-76.716705,-3.4627755,0.0,0.1820441439650029,0.6137472915052113
5,down,17,ZFP36L2,-75.78532,-1.9869573,0.0,0.5970371843308809,0.7609217581096683
5,down,18,CLIC3,-74.37171,-3.935329,0.0,0.0818254126068801,0.4636595125500182
5,down,19,CCL4,-68.11448,-2.9212277,0.0,0.2472658580234639,0.599734290730226
5,down,20,MT-ND1,-67.37646,-2.7918146,0.0,0.3062239013720421,0.6157590902620715
5,down,21,KLRB1,-67.1874,-2.0406764,0.0,0.5150129250347981,0.6688724753665365
